signal_date,effective_trade_date,fund,signal_family,signal_name,signal_direction,signal_strength,target_level,source_snapshot,source_public_date,staleness_days,sector,industry,security_key,confidence_level,notes
2022-03-03,2022-03-04,NBIM,nbim_industry_concentration,top_sector_concentration,not_top3,0.03167900,0.03167900,2021-12-31,2022-03-03,62,Communication Services,,,low,Sector not in current NBIM top-3 weights.
2022-03-03,2022-03-04,NBIM,nbim_industry_concentration,top_sector_concentration,top3,0.14524700,0.14524700,2021-12-31,2022-03-03,62,Consumer Discretionary,,,high,Sector ranked in current top-3 NBIM weights.
2022-03-03,2022-03-04,NBIM,nbim_industry_concentration,top_sector_concentration,not_top3,0.05978000,0.05978000,2021-12-31,2022-03-03,62,Consumer Staples,,,low,Sector not in current NBIM top-3 weights.
2022-03-03,2022-03-04,NBIM,nbim_industry_concentration,top_sector_concentration,not_top3,0.03726400,0.03726400,2021-12-31,2022-03-03,62,Energy,,,low,Sector not in current NBIM top-3 weights.
2022-03-03,2022-03-04,NBIM,nbim_industry_concentration,top_sector_concentration,top3,0.14335200,0.14335200,2021-12-31,2022-03-03,62,Financials,,,high,Sector ranked in current top-3 NBIM weights.
2022-03-03,2022-03-04,NBIM,nbim_industry_concentration,top_sector_concentration,not_top3,0.11385000,0.11385000,2021-12-31,2022-03-03,62,Health Care,,,low,Sector not in current NBIM top-3 weights.
2022-03-03,2022-03-04,NBIM,nbim_industry_concentration,top_sector_concentration,not_top3,0.13373800,0.13373800,2021-12-31,2022-03-03,62,Industrials,,,low,Sector not in current NBIM top-3 weights.
2022-03-03,2022-03-04,NBIM,nbim_industry_concentration,top_sector_concentration,not_top3,0.04384600,0.04384600,2021-12-31,2022-03-03,62,Materials,,,low,Sector not in current NBIM top-3 weights.
2022-03-03,2022-03-04,NBIM,nbim_industry_concentration,top_sector_concentration,not_top3,0.06278000,0.06278000,2021-12-31,2022-03-03,62,Real Estate,,,low,Sector not in current NBIM top-3 weights.
2022-03-03,2022-03-04,NBIM,nbim_industry_concentration,top_sector_concentration,top3,0.20482900,0.20482900,2021-12-31,2022-03-03,62,Technology,,,high,Sector ranked in current top-3 NBIM weights.
2022-03-03,2022-03-04,NBIM,nbim_industry_concentration,top_sector_concentration,not_top3,0.02363600,0.02363600,2021-12-31,2022-03-03,62,Utilities,,,low,Sector not in current NBIM top-3 weights.
2022-03-03,2022-03-04,NBIM,nbim_industry_weight_change,sector_weight_change,overweight,0.00754400,0.03167900,2021-12-31,2022-03-03,62,Communication Services,,,high,weight_change=0.007544; accumulations=49; reductions=149
2022-03-03,2022-03-04,NBIM,nbim_industry_weight_change,sector_weight_change,overweight,0.03103300,0.14524700,2021-12-31,2022-03-03,62,Consumer Discretionary,,,high,weight_change=0.031033; accumulations=318; reductions=958
2022-03-03,2022-03-04,NBIM,nbim_industry_weight_change,sector_weight_change,underweight,0.05988400,0.05978000,2021-12-31,2022-03-03,62,Consumer Staples,,,high,weight_change=-0.059884; accumulations=123; reductions=344
2022-03-03,2022-03-04,NBIM,nbim_industry_weight_change,sector_weight_change,overweight,0.00758400,0.03726400,2021-12-31,2022-03-03,62,Energy,,,high,weight_change=0.007584; accumulations=52; reductions=112
2022-03-03,2022-03-04,NBIM,nbim_industry_weight_change,sector_weight_change,underweight,0.05948100,0.14335200,2021-12-31,2022-03-03,62,Financials,,,high,weight_change=-0.059481; accumulations=275; reductions=666
2022-03-03,2022-03-04,NBIM,nbim_industry_weight_change,sector_weight_change,neutral,0.00251300,0.11385000,2021-12-31,2022-03-03,62,Health Care,,,medium,weight_change=-0.002513; accumulations=211; reductions=470
2022-03-03,2022-03-04,NBIM,nbim_industry_weight_change,sector_weight_change,neutral,0.00383200,0.13373800,2021-12-31,2022-03-03,62,Industrials,,,medium,weight_change=-0.003832; accumulations=332; reductions=1064
2022-03-03,2022-03-04,NBIM,nbim_industry_weight_change,sector_weight_change,neutral,0.00049500,0.04384600,2021-12-31,2022-03-03,62,Materials,,,medium,weight_change=-0.000495; accumulations=157; reductions=362
2022-03-03,2022-03-04,NBIM,nbim_industry_weight_change,sector_weight_change,overweight,0.06278000,0.06278000,2021-12-31,2022-03-03,62,Real Estate,,,high,weight_change=0.062780; accumulations=181; reductions=407
2022-03-03,2022-03-04,NBIM,nbim_industry_weight_change,sector_weight_change,overweight,0.02000500,0.20482900,2021-12-31,2022-03-03,62,Technology,,,high,weight_change=0.020005; accumulations=210; reductions=607
2022-03-03,2022-03-04,NBIM,nbim_industry_weight_change,sector_weight_change,neutral,0.00274100,0.02363600,2021-12-31,2022-03-03,62,Utilities,,,medium,weight_change=-0.002741; accumulations=65; reductions=164
2022-10-12,2022-10-12,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.03167900,PIF:2021-12-31|NBIM:2021-12-31,PIF:2022-10-11|NBIM:2022-03-03,,Communication Services,,,low,Cross-fund confirmation condition not satisfied.
2022-10-12,2022-10-12,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.14524700,PIF:2021-12-31|NBIM:2021-12-31,PIF:2022-10-11|NBIM:2022-03-03,,Consumer Discretionary,,,low,Cross-fund confirmation condition not satisfied.
2022-10-12,2022-10-12,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.05978000,PIF:2021-12-31|NBIM:2021-12-31,PIF:2022-10-11|NBIM:2022-03-03,,Consumer Staples,,,low,Cross-fund confirmation condition not satisfied.
2022-10-12,2022-10-12,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.03726400,PIF:2021-12-31|NBIM:2021-12-31,PIF:2022-10-11|NBIM:2022-03-03,,Energy,,,low,Cross-fund confirmation condition not satisfied.
2022-10-12,2022-10-12,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.14335200,PIF:2021-12-31|NBIM:2021-12-31,PIF:2022-10-11|NBIM:2022-03-03,,Financials,,,low,Cross-fund confirmation condition not satisfied.
2022-10-12,2022-10-12,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.11385000,PIF:2021-12-31|NBIM:2021-12-31,PIF:2022-10-11|NBIM:2022-03-03,,Health Care,,,low,Cross-fund confirmation condition not satisfied.
2022-10-12,2022-10-12,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.13373800,PIF:2021-12-31|NBIM:2021-12-31,PIF:2022-10-11|NBIM:2022-03-03,,Industrials,,,low,Cross-fund confirmation condition not satisfied.
2022-10-12,2022-10-12,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.04384600,PIF:2021-12-31|NBIM:2021-12-31,PIF:2022-10-11|NBIM:2022-03-03,,Materials,,,low,Cross-fund confirmation condition not satisfied.
2022-10-12,2022-10-12,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.06278000,PIF:2021-12-31|NBIM:2021-12-31,PIF:2022-10-11|NBIM:2022-03-03,,Real Estate,,,low,Cross-fund confirmation condition not satisfied.
2022-10-12,2022-10-12,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.20482900,PIF:2021-12-31|NBIM:2021-12-31,PIF:2022-10-11|NBIM:2022-03-03,,Technology,,,low,Cross-fund confirmation condition not satisfied.
2022-10-12,2022-10-12,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.02363600,PIF:2021-12-31|NBIM:2021-12-31,PIF:2022-10-11|NBIM:2022-03-03,,Utilities,,,low,Cross-fund confirmation condition not satisfied.
2022-10-11,2022-10-12,PIF,pif_exposure,visible_sleeve_regime,contracting,1.10000000,1,2021-09-30,2022-10-11,376,,,,medium,holding_count=1; flow_score=-11; count_change_pct=-0.916667
2022-10-11,2022-10-12,PIF,pif_exposure,visible_sleeve_regime,stable,0.00000000,1,2021-12-31,2022-10-11,284,,,,medium,holding_count=1; flow_score=0; count_change_pct=0.000000
2022-10-11,2022-10-12,PIF,pif_sector_proxy,sector_rotation_proxy,negative,0.88670121,0.00000000,2021-09-30,2022-10-11,376,Communication Services,,,medium,net_weight_change=-0.486701; flow_score=-4
2022-10-11,2022-10-12,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00000000,0.00000000,2021-12-31,2022-10-11,284,Communication Services,,,low,No sector-specific filing delta for this period.
2022-10-11,2022-10-12,PIF,pif_sector_proxy,sector_rotation_proxy,negative,0.29156582,0.00000000,2021-09-30,2022-10-11,376,Consumer Discretionary,,,medium,net_weight_change=-0.091566; flow_score=-2
2022-10-11,2022-10-12,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00000000,0.00000000,2021-12-31,2022-10-11,284,Consumer Discretionary,,,low,No sector-specific filing delta for this period.
2022-10-11,2022-10-12,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00000000,0.00000000,2021-09-30,2022-10-11,376,Consumer Staples,,,low,No sector-specific filing delta for this period.
2022-10-11,2022-10-12,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00000000,0.00000000,2021-12-31,2022-10-11,284,Consumer Staples,,,low,No sector-specific filing delta for this period.
2022-10-11,2022-10-12,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00000000,0.00000000,2021-09-30,2022-10-11,376,Energy,,,low,No sector-specific filing delta for this period.
2022-10-11,2022-10-12,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00000000,0.00000000,2021-12-31,2022-10-11,284,Energy,,,low,No sector-specific filing delta for this period.
2022-10-11,2022-10-12,PIF,pif_sector_proxy,sector_rotation_proxy,negative,0.10462099,0.00000000,2021-09-30,2022-10-11,376,Financials,,,medium,net_weight_change=-0.004621; flow_score=-1
2022-10-11,2022-10-12,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00000000,0.00000000,2021-12-31,2022-10-11,284,Financials,,,low,No sector-specific filing delta for this period.
2022-10-11,2022-10-12,PIF,pif_sector_proxy,sector_rotation_proxy,negative,0.13061210,0.00000000,2021-09-30,2022-10-11,376,Health Care,,,medium,net_weight_change=-0.030612; flow_score=-1
2022-10-11,2022-10-12,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00000000,0.00000000,2021-12-31,2022-10-11,284,Health Care,,,low,No sector-specific filing delta for this period.
2022-10-11,2022-10-12,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00000000,0.00000000,2021-09-30,2022-10-11,376,Industrials,,,low,No sector-specific filing delta for this period.
2022-10-11,2022-10-12,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00000000,0.00000000,2021-12-31,2022-10-11,284,Industrials,,,low,No sector-specific filing delta for this period.
2022-10-11,2022-10-12,PIF,pif_sector_proxy,sector_rotation_proxy,positive,0.99188971,1.00000000,2021-09-30,2022-10-11,376,Materials,,,medium,net_weight_change=0.991890; flow_score=0
2022-10-11,2022-10-12,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00000000,1.00000000,2021-12-31,2022-10-11,284,Materials,,,low,net_weight_change=0.000000; flow_score=0
2022-10-11,2022-10-12,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00000000,0.00000000,2021-09-30,2022-10-11,376,Real Estate,,,low,No sector-specific filing delta for this period.
2022-10-11,2022-10-12,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00000000,0.00000000,2021-12-31,2022-10-11,284,Real Estate,,,low,No sector-specific filing delta for this period.
2022-10-11,2022-10-12,PIF,pif_sector_proxy,sector_rotation_proxy,negative,0.44752509,0.00000000,2021-09-30,2022-10-11,376,Technology,,,medium,net_weight_change=-0.247525; flow_score=-2
2022-10-11,2022-10-12,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00000000,0.00000000,2021-12-31,2022-10-11,284,Technology,,,low,No sector-specific filing delta for this period.
2022-10-11,2022-10-12,PIF,pif_sector_proxy,sector_rotation_proxy,negative,0.23086450,0.00000000,2021-09-30,2022-10-11,376,Utilities,,,medium,net_weight_change=-0.130864; flow_score=-1
2022-10-11,2022-10-12,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00000000,0.00000000,2021-12-31,2022-10-11,284,Utilities,,,low,No sector-specific filing delta for this period.
2022-11-15,2022-11-15,CROSS_FUND,cross_fund_consensus,sector_confirmation,yes,0.24870277,0.03167900,PIF:2022-09-30|NBIM:2021-12-31,PIF:2022-11-14|NBIM:2022-03-03,,Communication Services,,,high,PIF positive sector proxy and NBIM overweight/top-3 while PIF is not contracting.
2022-11-15,2022-11-15,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.14524700,PIF:2022-09-30|NBIM:2021-12-31,PIF:2022-11-14|NBIM:2022-03-03,,Consumer Discretionary,,,low,Cross-fund confirmation condition not satisfied.
2022-11-15,2022-11-15,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.05978000,PIF:2022-09-30|NBIM:2021-12-31,PIF:2022-11-14|NBIM:2022-03-03,,Consumer Staples,,,low,Cross-fund confirmation condition not satisfied.
2022-11-15,2022-11-15,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.03726400,PIF:2022-09-30|NBIM:2021-12-31,PIF:2022-11-14|NBIM:2022-03-03,,Energy,,,low,Cross-fund confirmation condition not satisfied.
2022-11-15,2022-11-15,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.14335200,PIF:2022-09-30|NBIM:2021-12-31,PIF:2022-11-14|NBIM:2022-03-03,,Financials,,,low,Cross-fund confirmation condition not satisfied.
2022-11-15,2022-11-15,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.11385000,PIF:2022-09-30|NBIM:2021-12-31,PIF:2022-11-14|NBIM:2022-03-03,,Health Care,,,low,Cross-fund confirmation condition not satisfied.
2022-11-15,2022-11-15,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.13373800,PIF:2022-09-30|NBIM:2021-12-31,PIF:2022-11-14|NBIM:2022-03-03,,Industrials,,,low,Cross-fund confirmation condition not satisfied.
2022-11-15,2022-11-15,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.04384600,PIF:2022-09-30|NBIM:2021-12-31,PIF:2022-11-14|NBIM:2022-03-03,,Materials,,,low,Cross-fund confirmation condition not satisfied.
2022-11-15,2022-11-15,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.06278000,PIF:2022-09-30|NBIM:2021-12-31,PIF:2022-11-14|NBIM:2022-03-03,,Real Estate,,,low,Cross-fund confirmation condition not satisfied.
2022-11-15,2022-11-15,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.20482900,PIF:2022-09-30|NBIM:2021-12-31,PIF:2022-11-14|NBIM:2022-03-03,,Technology,,,low,Cross-fund confirmation condition not satisfied.
2022-11-15,2022-11-15,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.02363600,PIF:2022-09-30|NBIM:2021-12-31,PIF:2022-11-14|NBIM:2022-03-03,,Utilities,,,low,Cross-fund confirmation condition not satisfied.
2022-11-14,2022-11-15,PIF,pif_exposure,visible_sleeve_regime,stable,0.10000000,51,2022-09-30,2022-11-14,45,,,,medium,holding_count=51; flow_score=1; count_change_pct=-0.019231
2022-11-14,2022-11-15,PIF,pif_sector_proxy,sector_rotation_proxy,positive,0.20947977,0.21242944,2022-09-30,2022-11-14,45,Communication Services,,,medium,net_weight_change=0.009480; flow_score=2
2022-11-14,2022-11-15,PIF,pif_sector_proxy,sector_rotation_proxy,negative,0.03230311,0.45219458,2022-09-30,2022-11-14,45,Consumer Discretionary,,,medium,net_weight_change=-0.032303; flow_score=0
2022-11-14,2022-11-15,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00167926,0.01609886,2022-09-30,2022-11-14,45,Consumer Staples,,,low,net_weight_change=0.001679; flow_score=0
2022-11-14,2022-11-15,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00000000,0.00000000,2022-09-30,2022-11-14,45,Energy,,,low,No sector-specific filing delta for this period.
2022-11-14,2022-11-15,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00529897,0.04589193,2022-09-30,2022-11-14,45,Financials,,,low,net_weight_change=0.005299; flow_score=0
2022-11-14,2022-11-15,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00333050,0.00560515,2022-09-30,2022-11-14,45,Health Care,,,low,net_weight_change=-0.003331; flow_score=0
2022-11-14,2022-11-15,PIF,pif_sector_proxy,sector_rotation_proxy,negative,0.10033243,0.01937012,2022-09-30,2022-11-14,45,Industrials,,,medium,net_weight_change=0.000332; flow_score=-1
2022-11-14,2022-11-15,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00268687,0.04124859,2022-09-30,2022-11-14,45,Materials,,,low,net_weight_change=0.002687; flow_score=0
2022-11-14,2022-11-15,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00079591,0.01330255,2022-09-30,2022-11-14,45,Real Estate,,,low,net_weight_change=-0.000796; flow_score=0
2022-11-14,2022-11-15,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.01287319,0.12152022,2022-09-30,2022-11-14,45,Technology,,,low,net_weight_change=0.012873; flow_score=0
2022-11-14,2022-11-15,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00407905,0.07233856,2022-09-30,2022-11-14,45,Utilities,,,low,net_weight_change=0.004079; flow_score=0
2022-12-23,2022-12-23,CROSS_FUND,cross_fund_consensus,sector_confirmation,yes,0.35396326,0.03167900,PIF:2022-06-30|NBIM:2021-12-31,PIF:2022-12-22|NBIM:2022-03-03,,Communication Services,,,high,PIF positive sector proxy and NBIM overweight/top-3 while PIF is not contracting.
2022-12-23,2022-12-23,CROSS_FUND,cross_fund_consensus,sector_confirmation,yes,0.61081506,0.14524700,PIF:2022-06-30|NBIM:2021-12-31,PIF:2022-12-22|NBIM:2022-03-03,,Consumer Discretionary,,,high,PIF positive sector proxy and NBIM overweight/top-3 while PIF is not contracting.
2022-12-23,2022-12-23,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.05978000,PIF:2022-06-30|NBIM:2021-12-31,PIF:2022-12-22|NBIM:2022-03-03,,Consumer Staples,,,low,Cross-fund confirmation condition not satisfied.
2022-12-23,2022-12-23,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.03726400,PIF:2022-06-30|NBIM:2021-12-31,PIF:2022-12-22|NBIM:2022-03-03,,Energy,,,low,Cross-fund confirmation condition not satisfied.
2022-12-23,2022-12-23,CROSS_FUND,cross_fund_consensus,sector_confirmation,yes,0.43211019,0.14335200,PIF:2022-06-30|NBIM:2021-12-31,PIF:2022-12-22|NBIM:2022-03-03,,Financials,,,high,PIF positive sector proxy and NBIM overweight/top-3 while PIF is not contracting.
2022-12-23,2022-12-23,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.11385000,PIF:2022-06-30|NBIM:2021-12-31,PIF:2022-12-22|NBIM:2022-03-03,,Health Care,,,low,Cross-fund confirmation condition not satisfied.
2022-12-23,2022-12-23,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.13373800,PIF:2022-06-30|NBIM:2021-12-31,PIF:2022-12-22|NBIM:2022-03-03,,Industrials,,,low,Cross-fund confirmation condition not satisfied.
2022-12-23,2022-12-23,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.04384600,PIF:2022-06-30|NBIM:2021-12-31,PIF:2022-12-22|NBIM:2022-03-03,,Materials,,,low,Cross-fund confirmation condition not satisfied.
2022-12-23,2022-12-23,CROSS_FUND,cross_fund_consensus,sector_confirmation,yes,0.23665977,0.06278000,PIF:2022-06-30|NBIM:2021-12-31,PIF:2022-12-22|NBIM:2022-03-03,,Real Estate,,,high,PIF positive sector proxy and NBIM overweight/top-3 while PIF is not contracting.
2022-12-23,2022-12-23,CROSS_FUND,cross_fund_consensus,sector_confirmation,yes,0.96463210,0.20482900,PIF:2022-06-30|NBIM:2021-12-31,PIF:2022-12-22|NBIM:2022-03-03,,Technology,,,high,PIF positive sector proxy and NBIM overweight/top-3 while PIF is not contracting.
2022-12-23,2022-12-23,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.02363600,PIF:2022-06-30|NBIM:2021-12-31,PIF:2022-12-22|NBIM:2022-03-03,,Utilities,,,low,Cross-fund confirmation condition not satisfied.
2022-12-22,2022-12-23,PIF,pif_exposure,visible_sleeve_regime,expanding,3.50000000,36,2022-03-31,2022-12-22,266,,,,medium,holding_count=36; flow_score=35; count_change_pct=35.000000
2022-12-22,2022-12-23,PIF,pif_exposure,visible_sleeve_regime,expanding,2.00000000,52,2022-06-30,2022-12-22,175,,,,medium,holding_count=52; flow_score=20; count_change_pct=0.444444
